DATE,BULAN,TAHUN,TINGGI HILAL MINIMUM,ELONGASI GEOSENTRIK MINIMUM,ELONGASI TOPOSENTRIK MINIMUM,BEDA AZIMUT MINIMUM,TINGGI HILAL MAKSIMUM,ELONGASI GEOSENTRIK MAKSIMUM,ELONGASI TOPOSENTRIK MAKSIMUM,BEDA AZIMUT MAKSIMUM,MABIMS NOT VISIBLE,MABIMS VISIBLE,ODEH NOT VISIBLE,ODEH VISIBLE OPTIC,ODEH VISIBLE NAKED EYE,KATSNER NOT VISIBLE,KATSNER VISIBLE OPTIC,KATSNER VISIBLE NAKED EYE
2035-6-6,4,1457,1.22742175101871,5.74436388527951,5.0171796765474,-5.08302202303878,4.30194478800069,7.1159501504231,6.44450197437585,-3.11251471553459,0.65,0.35,1,0,0,0.06,0.94,0
2035-7-5,5,1457,-3.46804700352772,4.09830518250493,3.93124675130131,-4.25149397258434,-0.450340345644272,4.27485944929424,4.68056355453033,-3.87163434281223,1,0,1,0,0,1,0,0
2035-8-4,6,1457,5.82399639600627,8.83429663124699,7.86973082307109,-5.4455241966956,8.62083193609264,10.8343495490862,9.99201480409416,-1.91508703705534,0,1,0,0.43,0.57,0,1,0
2035-9-2,7,1457,1.71717536576134,3.6151265208859,2.63596073239283,-1.852629645278,3.55366361950021,5.45496237927102,4.548064011382,0.0832275330157586,1,0,1,0,0,0,1,0
2035-10-2,8,1457,8.58020747816217,10.5133154358779,9.59084900977652,-2.57424721137892,10.3477218866842,12.1259038461315,11.2026034377281,1.64804275101847,0,1,0,0,1,0,0.21,0.79
2035-10-31,9,1457,1.43219338742357,5.2920571780516,4.56979135706771,2.44709930065895,3.97648887652168,6.34075966347523,5.68344945226081,4.32326050244939,1,0,1,0,0,0.02,0.98,0
2035-11-30,10,1457,3.96224505229023,7.58709158126684,6.77055606541056,2.58903116329438,6.63208030746864,8.94723509304806,8.24490749772473,5.36830084503575,0,1,0.15,0.85,0,0,1,0
2035-12-29,11,1457,-5.27984827800167,4.09768768533826,4.48692150075521,3.16743846192421,-2.75099268703943,4.90602032792651,5.4562675841768,4.25385407617094,1,0,1,0,0,1,0,0
2036-1-28,12,1457,-3.00593708851604,1.63329208140814,1.70661917947833,1.24026770307515,-1.24808864138462,1.86411260334694,2.50134036214212,1.79280508372278,1,0,1,0,0,1,0,0
2036-2-27,1,1458,0.27128435061223,2.16045954755382,1.3110152127376,-0.7706992120481,1.84044686363594,3.62831346673378,2.73711389437259,0.700066250630528,1,0,1,0,0,0.45,0.55,0
2036-3-28,2,1458,4.91437607967484,6.97402282662282,6.03879074710781,-2.10086147168119,6.64527626390091,8.43467484407376,7.52308109939086,1.01820163343524,0,1,0,1,0,0,1,0
2036-4-26,3,1458,-1.27112480497837,4.81852111857224,4.34230603464628,-4.80122542011372,1.62318710612926,5.00343959104306,4.82032834368486,-3.59754555460455,1,0,1,0,0,0.98,0.02,0
2036-5-26,4,1458,5.89619242407284,8.62494930967127,7.65624889153701,-4.35592969880622,8.31949973136493,10.4108924840731,9.52027528113446,-0.752726881762783,0,1,0,0.49,0.51,0,1,0
2036-6-24,5,1458,0.857341298020799,4.53988816105033,3.79291484461775,-4.07997076337,3.55278412453405,6.1165127858285,5.40648273211076,-2.28951046070961,1,0,1,0,0,0.16,0.84,0
2036-7-24,6,1458,10.6133427338184,13.1106920349663,12.1121372995667,-5.47482231149525,13.1889673159643,15.2709229831632,14.3482820665629,-0.144843324124224,0,1,0,0,1,0,0,1
2036-8-22,7,1458,6.95615576861152,8.97804310849832,7.97357133007919,-3.1898521618956,9.04597335967815,11.0026496476122,10.047601936107,0.633977501644893,0,1,0,0.11,0.89,0,1,0
2036-9-20,8,1458,2.61097217581411,5.28115208205149,4.32254103437053,0.424727047316196,4.95212837404688,6.79637529778516,5.87940473618568,2.85073859623833,0.7,0.3,0.96,0.04,0,0,1,0
2036-10-19,9,1458,-2.90249844494801,4.79321129456652,4.45859825695445,4.32296133575068,0.258551046648926,5.12984438545539,5.37934427063426,5.11871094028385,1,0,1,0,0,1,0,0
2036-11-18,10,1458,2.56399161712536,6.25423223655245,5.44194019764042,2.39096788129851,5.22188645887531,7.572072081495,6.84976941514606,4.7023282409169,0.15,0.85,0.89,0.11,0,0,1,0
2036-12-17,11,1458,-5.68798353305047,3.97584194220989,4.50875639392367,2.97643200432731,-3.13169196925662,5.1239385582107,5.70290365521171,4.23860491628727,1,0,1,0,0,1,0,0
2037-1-16,12,1458,-2.38928099729209,1.04057540185227,1.01230870362011,0.878842339821034,-0.791757235265632,1.54371098435377,1.78683560123429,1.34783582864688,1,0,1,0,0,1,0,0
2037-2-15,1,1459,0.361652309453861,2.53377719274188,1.76938308560866,-1.42945031285069,2.1198203983918,3.84959743069667,2.95385144632629,0.0657028263096322,1,0,1,0,0,0.34,0.66,0
2037-3-17,2,1459,3.41996184165412,5.87260015269443,4.99846651905807,-2.81955774491524,5.30690108067439,7.04022209934279,6.19906349204931,-0.202567235022173,0.5,0.5,0.8,0.2,0,0,1,0
2037-4-15,3,1459,-3.94729784601612,5.31425975173174,5.27054113669212,-6.07683187903109,-0.801559505667511,6.08310619451507,6.40946694382961,-5.26220099522993,1,0,1,0,0,1,0,0
2037-5-15,4,1459,0.110130785165499,4.72187071481869,4.1732930253129,-4.38588769090876,2.70765802014748,5.39964245202179,4.85359355982827,-2.81817235539006,1,0,1,0,0,0.49,0.51,0
2037-6-14,5,1459,6.22644238232474,8.34240070611465,7.38090512220559,-3.17981645026725,8.22513779984875,10.2358392087862,9.32792619703616,0.389407463305417,0,1,0,0.51,0.49,0,1,0
2037-7-13,6,1459,1.44492166326586,3.27401633613511,2.28643287486168,-1.73371019271906,3.2974889227989,5.32630460594821,4.40165969697523,0.0921666762039308,1,0,1,0,0,0,1,0
2037-8-12,7,1459,11.0630411330787,13.0304634634125,12.044767678379,-3.69036317492845,13.1408093299512,15.0892437359291,14.1339248684574,1.59177893353694,0,1,0,0,1,0,0,1
2037-9-10,8,1459,7.19508357781634,9.43941091259577,8.4646073040436,-1.30563086046669,9.39927588195914,11.2587576759382,10.2596609903016,2.72198844251346,0,1,0,0,1,0,0.83,0.17
2037-10-9,9,1459,2.48805082020722,6.04347318818075,5.15190580154801,1.75049449237429,5.23623125835186,7.35857653403162,6.52668700386434,4.27960471910035,0.3,0.7,0.86,0.14,0,0,1,0
2037-11-7,10,1459,-3.49643714361085,4.63633118376706,4.4300318047103,4.3985389461229,-0.304073273403346,5.2099142663051,5.51846537523137,5.20999950529699,1,0,1,0,0,1,0,0
2037-12-7,11,1459,2.7948393051955,5.33971534361738,4.40822306511286,0.893234007593406,4.98582149269866,7.11137003936009,6.26208019241268,3.24448102605103,0.62,0.38,0.94,0.06,0,0,1,0
2038-1-5,12,1459,-4.43395818930279,0.885945686873573,1.82586078439248,-0.211414426187048,-2.64930872871448,2.7412870936138,3.6684099044147,0.702636192842903,1,0,1,0,0,1,0,0
2038-2-4,1,1460,-0.00182919931803541,2.76215776389417,2.09593053424789,-2.13243634598342,2.17501840349141,3.98946047234882,3.09333692685055,-0.688674215952972,1,0,1,0,0,0.53,0.47,0
2038-3-6,2,1460,3.67983435304569,6.25327749080101,5.41333607117771,-3.13069405979724,5.69850139987007,7.43885227344472,6.56896073361969,-0.368484423504924,0.16,0.84,0.57,0.43,0,0,1,0
2038-4-4,3,1460,-3.88003300995119,5.44092728837363,5.37529425132794,-6.19617907345992,-0.735731608182638,6.19720856383479,6.52686998952857,-5.37491353551781,1,0,1,0,0,1,0,0
2038-5-4,4,1460,-1.29243718597735,4.28905210060618,3.80699025567238,-4.29727290492491,1.22253077909607,4.39088138589334,4.32098426153024,-3.20436462192367,1,0,1,0,0,1,0,0
2038-6-3,5,1460,2.16859016419289,4.25835752543699,3.36087692234636,-2.14303923591785,3.85303648956227,5.79968748808116,4.95255574666744,-0.0968646402315017,1,0,1,0,0,0,1,0
2038-7-3,6,1460,7.39392637134833,9.43078013703912,8.52495344579694,-1.4132228592689,9.4902634496149,11.3261828635571,10.4021687915984,2.61424516707177,0,1,0,0,1,0,0.74,0.26
2038-8-1,7,1460,2.44666103531779,4.99757983601906,4.20448150400971,0.420469304240669,4.9235447914983,6.73407259089584,5.77214721744857,2.68831950579431,0.82,0.18,0.99,0.01,0,0,1,0
2038-8-30,8,1460,-2.05213066493859,4.31798505994685,3.882653417855,3.3726496817207,1.10621796911685,4.46626946534173,4.54168076428428,4.38024933480665,1,0,1,0,0,1,0,0
2038-9-29,9,1460,6.88534011022791,9.3115152673141,8.3077096746212,-0.654048863036053,9.10922773329305,10.9681881332998,10.0074820050485,3.34196480877927,0,1,0,0.05,0.95,0,0.97,0.03
2038-10-28,10,1460,1.39076150144637,4.91075270531653,4.08009488984087,1.65126969141784,3.97885316319087,6.18742172877735,5.37400584971122,3.80252117568159,1,0,1,0,0,0.03,0.97,0
2038-11-27,11,1460,8.90155073732144,10.9092139300287,9.92498245359271,-2.67530164622468,11.11098831851,13.0312088503328,12.0484689616582,1.94645547136258,0,1,0,0,1,0,0.02,0.98
2038-12-26,12,1460,2.26984435109308,4.24369907962013,3.28767355461574,-1.42685045399958,4.49521425147588,6.37534667731156,5.38937566692797,0.808358816229969,1,0,1,0,0,0,1,0
2039-1-25,1,1461,8.77612602846509,10.8411073785485,9.91082433479795,-2.43430043524134,10.8394555297277,12.7155016387937,11.7805476050529,2.15579668011711,0,1,0,0,1,0,0.02,0.98
2039-2-23,2,1461,2.06542017461225,5.44578652369981,4.66815921840793,-3.85804601080207,4.60344734921325,6.54294753385356,5.69525188162662,-1.46197640329524,0.88,0.12,1,0,0,0,1,0
2039-3-24,3,1461,-4.6390310605889,5.78485185661709,5.79007423703389,-6.68364247984965,-1.2742045240292,6.72470077876085,7.15647472416925,-5.61289948416328,1,0,1,0,0,1,0,0
2039-4-23,4,1461,-1.28562161470181,3.90932696289405,3.38421244423657,-3.93913088678232,1.09199585422778,3.99198314594033,3.96433588166685,-2.78332479375189,1,0,1,0,0,1,0,0
2039-5-23,5,1461,1.55506343428193,3.35075401684305,2.4567359404308,-1.30832605587301,3.01161213490169,4.83800645813636,3.97029343811519,0.514880099227128,1,0,1,0,0,0,1,0
2039-6-22,6,1461,4.61029894157015,6.95604724252089,6.14692358271016,0.331082861853872,6.9397255950293,8.67591530089348,7.78004293474733,3.31125185567896,0,1,0.04,0.96,0,0,1,0
2039-7-21,7,1461,-1.55757538774765,3.1361348163993,2.86334926469719,2.41747222156522,1.19969442723046,3.81211791173449,3.36063261460117,3.26727948553895,1,0,1,0,0,1,0,0
2039-8-20,8,1461,4.65782075286438,7.570456024786,6.76328777322599,0.861435726694822,7.20758654321176,9.01678042372367,8.08668141172405,4.00178265099441,0,1,0.01,0.99,0,0,1,0
2039-9-18,9,1461,-0.774199444841756,4.95413907244423,4.45610789900716,3.36278131621469,2.21329016207452,5.23274096699644,4.84622591939849,4.8463428758019,1,0,1,0,0,0.84,0.16,0
2039-10-18,10,1461,6.10698525535093,8.11940740428914,7.13245489710212,-1.46381944326976,7.97775842073025,9.85447669567144,8.88616986359667,2.19683617524476,0,1,0,0.6,0.4,0,1,0
2039-11-16,11,1461,-0.152803409280612,2.13610547867632,1.32460940193413,0.145687279584649,1.75966507925035,3.79242495755583,2.86599569448067,1.54681643825654,1,0,1,0,0,0.64,0.36,0
2039-12-16,12,1461,7.04852934737399,9.53727172460845,8.6007549724322,-3.95306998534946,9.91961691862642,11.7593824981976,10.7542508358287,0.17012393411423,0,1,0,0.01,0.99,0,0.69,0.31
2040-1-14,1,1462,1.34147237579602,4.71864534215002,4.02730904452987,-3.51632927306466,4.41864566288998,6.42391457755247,5.44159601421118,-1.42528649956469,0.99,0.01,1,0,0,0.01,0.99,0
2040-2-12,2,1462,-4.01582890300178,4.94446711948944,4.74750295945921,-5.64479184893415,-0.374789047613072,5.73906189013589,6.18627645934542,-4.72558503700969,1,0,1,0,0,1,0,0
2040-3-13,3,1462,3.1162562398091,6.01915196413058,5.11363561880414,-3.46927138196458,5.37583530738253,7.2015314750551,6.30835383917684,-0.617741935032143,0.4,0.6,0.77,0.23,0,0,1,0
2040-4-11,4,1462,-3.47437063714495,3.69586573848536,3.59870526898032,-4.60316114874246,-0.785237163867224,4.61031748476176,4.97491596270673,-3.59874348552557,1,0,1,0,0,1,0,0
2040-5-11,5,1462,0.713083701479414,2.47716477626636,1.56331473514143,-0.580792419519355,2.33009004728896,4.08852871963396,3.17212672685466,1.06496521618243,1,0,1,0,0,0.19,0.81,0
2040-6-10,6,1462,3.88474996339421,6.81415504225129,6.09409790666404,1.63383935623403,6.60755872600666,8.50088930019358,7.62543876530148,4.41760176653537,0,1,0.23,0.77,0,0,1,0
2040-7-9,7,1462,-2.45006105522852,3.60824725874796,3.42967998178088,3.22903419949734,0.49338279466188,3.9195916942601,3.88898404707951,3.76503966363021,1,0,1,0,0,1,0,0
2040-8-8,8,1462,2.36503482606764,6.14317570868866,5.46329568683205,2.25872832058934,5.17005120595601,7.26033096367064,6.46069606466715,4.57679687225664,0.26,0.74,0.95,0.05,0,0,1,0
2040-9-6,9,1462,-3.96601372917588,5.09833513572207,4.9998204826707,4.99948369193044,-0.74326312067303,5.82454853381755,6.22626242927422,5.78270613952702,1,0,1,0,0,1,0,0
2040-10-6,10,1462,0.327064600406626,3.62200254274671,2.92386985711557,1.26786809522793,2.45919424145857,4.45617509985868,3.72698151483602,2.97605635844928,1,0,1,0,0,0.39,0.61,0
2040-11-5,11,1462,4.74720138935279,7.03586145644736,6.14583415682911,-3.44370258455598,7.11763659205581,8.93215673639136,7.96964419464902,-0.240815888748614,0,1,0.01,0.99,0,0,1,0
2040-12-4,12,1462,-1.87423039490051,1.7173805756083,1.62021798989964,-2.32647945884128,0.830307927599377,3.10029977673362,2.41635450927398,-1.59696361002727,1,0,1,0,0,1,0,0
2041-1-3,1,1463,5.86323022623593,8.94992258646454,8.09706058214496,-4.71503189817645,9.10020754839069,10.9752076160109,9.97570814177865,-0.92017271435904,0,1,0,0.28,0.72,0,0.98,0.02
2041-2-1,2,1463,0.696166962749443,5.27745195188912,4.61369332898129,-4.61933210606591,3.99903478417685,6.34232271306875,5.51476997105592,-2.44935083499468,1,0,1,0,0,0.15,0.85,0
2041-3-3,3,1463,8.82224046296695,10.8405107116733,9.84862825911061,-1.2860286807765,10.7435024768648,12.635587002105,11.6851796283019,3.56394895350269,0,1,0,0,1,0,0.12,0.88
2041-4-1,4,1463,2.78927415219035,4.76356036646613,3.77012430924493,-1.35201343194996,4.50662784964492,6.34848917582331,5.3644355144732,1.35001552597777,1,0,1,0,0,0,1,0
2041-5-1,5,1463,7.30121978903732,10.9332541584021,10.1543894443142,2.71019298236013,10.6250480485915,12.802159606048,11.8895423679557,7.10075493194336,0,1,0,0,1,0,0.43,0.57
2041-5-30,6,1463,1.66864787984531,5.31792377602645,4.74076094917231,2.62055993553469,4.73197898230295,7.07018207469395,6.22043042334777,4.76591440930793,0.66,0.34,1,0,0,0,1,0
2041-6-28,7,1463,-3.83144120620062,4.06476198335834,3.95235031571989,3.69319482792855,-0.603691976140682,4.23695911145664,4.75424194195508,4.15432408224785,1,0,1,0,0,1,0,0
2041-7-28,8,1463,1.82019996278732,6.04106145723782,5.41877160337242,2.7516852692691,4.8405461687094,7.12341333993103,6.36419210752856,4.88438570186702,0.42,0.58,1,0,0,0,1,0
2041-8-26,9,1463,-4.4598381801919,5.03352724264191,5.02934576755371,4.90737969098342,-1.25716855767185,5.86864497741182,6.3317827708056,5.75358397202393,1,0,1,0,0,1,0,0
2041-9-25,10,1463,-1.26029505048319,2.87845254769461,2.36138255534892,1.71624672906637,0.830238874709556,3.08936189804047,2.88959244512407,2.85835360540949,1,0,1,0,0,1,0,0
2041-10-25,11,1463,1.09776895827621,3.16909824516677,2.36788603913037,-2.21355669389487,3.00866503260867,4.81685204272649,3.9132645368113,-0.39266292808037,1,0,1,0,0,0.02,0.98,0
2041-11-24,12,1463,4.22758940778162,7.86895483651958,7.17606812467516,-5.73911277648074,7.49388676340728,9.67238858670398,8.77814911902346,-2.70161596914502,0,1,0.04,0.93,0.03,0,1,0
2041-12-23,1,1464,-2.13773706346859,4.2813039791852,4.07681881260168,-4.54349232807252,1.36339717032685,4.87875782084073,4.55941983642186,-3.71319691348799,1,0,1,0,0,1,0,0
2042-1-22,2,1464,5.40909424459989,8.38989608510622,7.54921115297621,-4.25086349294841,8.29884501473962,10.1360224555744,9.147619922362,-0.533556032558693,0,1,0,0.61,0.39,0,1,0
2042-2-20,3,1464,-0.216020171661722,4.26545916437898,3.64635546024502,-3.94013669747622,2.63057902711059,4.89393121064876,4.16278152313566,-1.97604509381284,1,0,1,0,0,0.57,0.43,0
2042-3-22,4,1464,6.39541490167999,9.19913399367738,8.20572373066015,1.17900547284449,9.05797342155492,11.0599699180314,10.1789373334481,5.35337101710076,0,1,0,0.19,0.81,0,1,0
2042-4-20,5,1464,0.7998222454913,3.61696494566486,2.8697284773908,1.49780627592264,3.39281717699059,5.64200051646335,4.77527751706126,3.62560482417831,1,0,1,0,0,0.14,0.86,0
2042-5-20,6,1464,7.45355457813182,12.5200402464666,11.8173517720315,4.75486479174231,11.8260643588534,14.5132126725737,13.6136809198481,9.33492235465741,0,1,0,0,1,0,0.21,0.79
2042-6-18,7,1464,3.53228765831977,8.18294279459381,7.5781985547681,3.7643460166434,7.38423982708035,9.91163884595786,9.03479585992968,6.68730151954861,0,1,0.13,0.84,0.03,0,1,0
2042-7-17,8,1464,-0.689761654800436,5.15341336067222,4.73982859531014,3.74791387204391,2.77248409378608,5.89092179128178,5.38392514780663,5.0858992043473,1,0,1,0,0,0.72,0.28,0
2042-8-16,9,1464,5.56739174105898,7.89091005508848,7.05393828038197,-0.505968494477884,7.58305719690891,9.33763605050024,8.43147273589748,2.96896553738822,0,1,0,0.93,0.07,0,1,0
2042-9-14,10,1464,-1.44586028405656,2.31342586602055,1.79184093114925,1.23200813808461,0.524207664957521,2.57421177073791,2.40345243772626,2.32455225485961,1,0,1,0,0,1,0,0
2042-10-14,11,1464,0.453803904494707,2.85822073688247,2.1290193787565,-2.66708289657237,2.41461000428669,4.38393944172952,3.6390170349267,-1.04738100141327,1,0,1,0,0,0.37,0.63,0
2042-11-13,12,1464,1.96104995861149,6.25781591515487,5.69641775782806,-5.71422739914291,5.11839635173788,7.77516643432056,7.03506531394136,-3.50801771180923,0.27,0.73,0.95,0.05,0,0,1,0
2042-12-12,1,1465,-5.49835920438079,4.67021158960551,4.83763350704486,-4.83829046240956,-2.15922258401504,5.32946233435654,6.00484785515357,-3.78776675903842,1,0,1,0,0,1,0,0
2043-1-11,2,1465,-0.806491365737165,5.00265285015037,4.5809930017742,-4.90720824888365,2.57506873892991,5.59855128680917,5.10480344343743,-3.52498568232863,1,0,1,0,0,0.76,0.24,0
2043-2-10,3,1465,4.9850429893448,7.10696307659744,6.18510972823398,-2.10048848915835,6.90796294611229,8.77429405781725,7.81882145398838,1.42690576709623,0,1,0,1,0,0,1,0
2043-3-11,4,1465,-1.6016248629089,1.6222923079535,0.978782627358507,-1.65357034984601,0.337498791210695,2.18636712083052,1.823003561299,-0.277823004538675,1,0,1,0,0,1,0,0
2043-4-10,5,1465,3.66012579013244,8.06152815768233,7.28583578505549,3.79375959034337,7.16482871430307,10.0448669279868,9.26018147223113,7.10427437218738,0,1,0.1,0.89,0.01,0,1,0
2043-5-9,6,1465,-0.959912569846076,4.61209842511804,4.30807664274045,4.00290966484215,2.62606797223086,6.2852176223243,5.73879147818805,5.54271486140846,1,0,1,0,0,0.84,0.16,0
2043-6-8,7,1465,8.62826201228087,13.6463192691164,12.90342014425,4.47792594244771,13.2411556988872,15.6931735157808,14.7582021459341,9.43423746321525,0,1,0,0,1,0,0.01,0.99
2043-7-7,8,1465,5.80337731034059,9.4480676945923,8.6737701559851,1.95860344972471,9.30323692302143,11.2823238007565,10.3225226863715,5.74007680205659,0,1,0,0.23,0.77,0,0.94,0.06
2043-8-5,9,1465,1.70124712576159,4.84473667561382,4.09540173638265,1.05512568255614,4.33181415341074,6.22005102524174,5.27161321103269,3.34591951844391,1,0,1,0,0,0,1,0
2043-9-4,10,1465,7.02037371363575,9.62629953593709,8.70358115888585,-5.07250922957394,9.34770184316681,11.2741024446202,10.4561875578172,-0.989916895096314,0,1,0,0.03,0.97,0,0.89,0.11
2043-10-3,11,1465,-0.214341785571019,2.72416508440703,2.09690808077065,-3.13624134463038,1.9376592649072,4.22996433249561,3.64487521686871,-1.63762093974469,1,0,1,0,0,0.79,0.21,0
2043-11-2,12,1465,1.70148863062839,6.71544639783313,6.17852743205628,-6.49010840554826,5.03694301760391,8.15537314095639,7.52277485014702,-4.31089116393062,0.34,0.66,0.97,0.03,0,0,1,0
2043-12-1,1,1466,-5.78749176211117,4.89257223823906,5.12057236131844,-4.89517952064054,-2.55625653506713,5.5046866110557,6.19045352729979,-3.71920990322658,1,0,1,0,0,1,0,0
2043-12-31,2,1466,-2.61654831572758,4.79820346109032,4.50349464356325,-4.8413753707579,0.747653799819209,4.89325183925537,5.0960357615527,-4.21789647679259,1,0,1,0,0,1,0,0
2044-1-30,3,1466,0.88031755482679,3.88128331363773,3.17187047639305,-2.84995484782127,3.14844251378253,4.97340963985446,4.07138240834397,-0.83972266342758,1,0,1,0,0,0.09,0.91,0
2044-2-29,4,1466,3.6944962096737,6.34980338710477,5.42893236935853,1.36722654435897,5.95149051521731,8.06206894616268,7.29087359561497,4.45218602953412,0.06,0.94,0.51,0.49,0,0,1,0
2044-3-29,5,1466,-3.13235557343038,1.71614794667253,2.07123381973066,1.12161266565761,-1.0470301698988,2.27144172444059,2.55773254196863,2.2434493538662,1,0,1,0,0,1,0,0
2044-4-28,6,1466,2.15598659538936,8.39598565234157,7.84504681720217,5.67678971817531,6.37013327667327,10.2364005476657,9.55181750968353,8.42381311066538,0.11,0.89,0.49,0.51,0,0,1,0
2044-5-27,7,1466,-1.23401800238853,5.65667174951994,5.3867986588431,5.0712917771408,2.87910281710744,6.9922334438072,6.50074562807041,6.36030910144342,1,0,1,0,0,0.83,0.17,0
2044-6-26,8,1466,10.2182612999394,13.6909019915204,12.8206538946786,1.2705155321836,13.9243963979608,15.7951393999942,14.8112686560112,6.8008035621022,0,1,0,0,1,0,0,1
2044-7-25,9,1466,7.11072719179107,9.27307465293634,8.31088617675469,-1.75044447083587,9.3723210064189,11.2881582012323,10.306145373348,2.44762723383138,0,1,0,0.02,0.98,0,0.83,0.17
2044-8-23,10,1466,2.21506609171953,4.18536466455886,3.19307951453798,-2.54114769405931,4.10712645303989,6.09210337361034,5.20868667828585,-0.076134235441657,1,0,1,0,0,0,1,0
2044-9-22,11,1466,6.60447470955592,11.6340571596294,10.7821184917119,-9.07664567907654,10.3886376317615,13.2979294567571,12.621200271676,-4.90425156201502,0,1,0,0.01,0.99,0,0.69,0.31
2044-10-21,12,1466,0.154123906833144,5.94835092505709,5.50415609559014,-6.45661620188653,3.5992174347426,7.35432986170619,6.87265798051554,-4.70052775427661,0.91,0.09,1,0,0,0.45,0.55,0
2044-11-19,1,1467,-6.46116752503995,5.12252536645266,5.45828157025229,-4.90767884686821,-3.22940674495376,5.84589807646803,6.60404531889892,-3.46393177620786,1,0,1,0,0,1,0,0
2044-12-19,2,1467,-2.62535772587603,4.59619776123296,4.36522629791229,-4.67583733672424,0.695938926090795,4.77236623830473,4.86914754932682,-4.1087427891533,1,0,1,0,0,1,0,0
2045-1-18,3,1467,0.353809085826119,3.30310757886298,2.65311227807046,-2.56262308609325,2.55587879717468,4.36916657384574,3.4970578685916,-0.856457941481295,1,0,1,0,0,0.3,0.7,0
2045-2-17,4,1467,1.70011235612603,4.06157101022867,3.19781161628494,1.06708504317948,3.57463125506681,5.65809554887613,4.95245615443014,3.31081124624649,1,0,1,0,0,0,1,0
2045-3-18,5,1467,-6.27371145302855,3.31644436056205,4.17842104687235,-0.729519307374744,-4.79478330371661,4.5306090487431,5.44136656101219,1.33072564493443,1,0,1,0,0,1,0,0
2045-4-17,6,1467,-3.70580740996989,4.33919438165942,4.54970173331222,3.8886102489775,-0.628858840532209,4.9425757220067,5.08439547620291,4.90555360674517,1,0,1,0,0,1,0,0
2045-5-17,7,1467,2.78764398227042,9.02088097019911,8.48662420218546,5.73671687795275,7.18026821745289,10.7399309621024,9.9802400558018,8.52065775722627,0.02,0.98,0.22,0.75,0.03,0,1,0
2045-6-15,8,1467,-0.0856945798309605,5.18081678799535,4.72653147282699,3.62291565413358,3.65399134924545,6.57227556813465,5.84113331471123,5.25934961677757,0.95,0.05,1,0,0,0.43,0.57,0
2045-7-14,9,1467,-3.23345085869388,2.6510734033034,2.28049601244559,2.1854215905841,-0.181364522383866,3.02673283172569,3.60351453108119,2.90006664688991,1,0,1,0,0,1,0,0
2045-8-13,10,1467,5.91054853746548,8.80002328976078,7.80863379313794,-5.58712158782174,8.66352750131799,10.8964718294705,10.0437870425886,-1.64263507701639,0,1,0,0.41,0.59,0,1,0
2045-9-11,11,1467,0.406517998631828,4.88570425379903,4.22039157422261,-5.46821135314065,3.46285492695026,6.64774423369726,6.12975380446123,-3.40368800345044,0.94,0.06,1,0,0,0.36,0.64,0
2045-10-10,12,1467,-5.00268434104284,4.22923916327151,4.46004236056897,-4.30634263915903,-1.99921858290066,4.3639014788971,5.13049791254421,-2.99423851087619,1,0,1,0,0,1,0,0
2045-11-9,1,1468,1.27551319888546,7.44145760805365,6.94710523366354,-7.4449021995689,5.2989723383925,8.93545451592586,8.29737809455409,-5.34793310789164,0.39,0.61,0.88,0.12,0,0.05,0.95,0
2045-12-8,2,1468,-4.43609099505405,4.32142848519939,4.26351384560832,-4.55522505520136,-1.03637795795276,4.73494999186369,5.31895275652313,-3.91773938049286,1,0,1,0,0,1,0,0
2046-1-7,3,1468,0.185931929381388,2.91251156046036,2.26277879296542,-2.1763994505298,2.41242537354816,4.20079974571006,3.29880830848302,-0.589541795075206,1,0,1,0,0,0.35,0.65,0
2046-2-6,4,1468,1.72301979827025,4.3843853217152,3.56004143659801,1.56901391038127,3.75619483204579,5.99593083088417,5.3340374444962,3.8179712370025,1,0,1,0,0,0,1,0
2046-3-7,5,1468,-6.68010520487499,3.87083763620698,4.71670956145939,-0.340788069887424,-5.19762071778477,4.98858758060141,5.85665281346545,1.79178742892088,1,0,1,0,0,1,0,0
2046-4-6,6,1468,-5.55745086052808,4.58447745800632,4.90327073080014,2.86638706222271,-2.94102826797999,4.77798119143316,5.52300216621206,4.42979191909893,1,0,1,0,0,1,0,0
2046-5-6,7,1468,-1.87846235570044,5.55959471366683,5.39677811068044,5.29817929382426,1.73053677801827,6.52834711342584,6.29352733278319,6.28564643750633,1,0,1,0,0,0.99,0.01,0
2046-6-5,8,1468,5.25595153012056,9.30708085435593,8.61277229647904,3.04385026218984,8.88526538418987,11.0842875613723,10.1807375915526,6.53970991325997,0,1,0,0.47,0.53,0,0.99,0.01
2046-7-4,9,1468,1.56190356272563,3.97265880453915,3.1856318321291,0.119689285752031,4.01895570249785,5.82929091905679,4.85372982577172,2.15783070315547,1,0,1,0,0,0,1,0
2046-8-3,10,1468,9.18104079230052,12.6964942798161,11.7325633840298,-7.75461202356399,12.4401992759296,14.7730710808739,13.944584802796,-2.58516762697627,0,1,0,0,1,0,0.01,0.99
2046-9-1,11,1468,3.71875031774701,9.02297270573469,8.20000354579995,-8.29734706245256,7.51949888575105,10.9349994841739,10.305333025799,-4.98348497556805,0,1,0.06,0.85,0.09,0,1,0
2046-9-30,12,1468,-1.14290762611572,5.90254334492038,5.5544616126496,-6.87681087499465,2.62134457294968,7.29013790588147,6.99896605231139,-5.32001210836086,1,0,1,0,0,0.88,0.12,0
