"DATE","BULAN","TAHUN","TINGGI HILAL","ELONGASI GEOSENTRIK","ELONGASI TOPOSENTRIK","UMUR BULAN","AZIMUT MATAHARI","AZIMUT BULAN","BEDA AZIMUT","ILUMINASI","ODDEH","KATSNER","ATM (100)","ATM (50)","ATM (25)"
"2010-11-6","12","1431","0.6636661680075","4.8911391932004","4.4723573186766","5.7002777777778","253.75682790627","249.54231473333","-4.2145131729393","0.15281514199916","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"2010-12-6","1","1432","7.1225347557905","8.9306208891159","7.9870084624396","17.1525","247.20637244071","246.4997585517","-0.70661388900467","0.48682556262207","Visible Optic","Visible Naked Eye","Not Visible","Visible","Visible"
"2011-1-4","2","1432","-1.1055679148821","1.4443761706073","1.3123642937192","1.9369444444444","246.97686993328","248.26086585984","1.2839959265559","0.013181323238237","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"2011-2-3","3","1432","0.34738362486391","5.4408426181056","5.160085648798","8.5594444444444","253.21389860397","258.23722590059","5.0233272966191","0.20345993506581","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"2011-3-5","4","1432","1.3762374898942","8.1103780988862","7.8112498573853","14.177777777778","263.75604399239","271.24882639486","7.4927824024714","0.46598446161778","Not Visible","Visible Optic","Not Visible","Visible","Visible"
"2011-4-4","5","1432","3.9919372952688","10.193800758694","9.7206727655049","20.166388888889","275.58762285028","284.03185442027","8.4442315699888","0.72101528230133","Not Visible","Visible Optic","Visible","Visible","Visible"
"2011-5-3","6","1432","-1.5625625133506","3.7056754229582","3.7712900100175","3.6741666666667","285.65319851692","289.35414147165","3.7009429547288","0.10877527469693","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"2011-6-2","7","1432","4.4566152604248","6.5895897701756","5.7195644979387","13.435","292.23645452258","294.41322303279","2.1767685102158","0.24971595090413","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"2011-7-1","8","1432","-0.84163827717709","1.740814320787","1.4614988393981","1.6688888888889","293.18804043455","291.72640923693","-1.4616311976239","0.016354758513881","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"2011-7-31","9","1432","6.3610963375047","9.7726802020996","8.9706210522429","15.990833333333","288.3273359584","282.95911362688","-5.3682223315177","0.6138650942681","Visible Optic","Visible Naked Eye","Visible","Visible","Visible"
"2011-8-29","10","1432","1.1493740086506","6.6057022082446","6.217009876857","7.5716666666667","279.36610813445","273.47340541712","-5.8927027173309","0.29517294448379","Not Visible","Visible Optic","Not Visible","Not Visible","Visible"
"2011-9-28","11","1432","10.271899092382","14.573384812123","13.757193213804","23.417222222222","267.91139100707","259.75063127408","-8.1607597329862","1.4400213650222","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"2011-10-27","12","1432","5.9972456239324","9.0984262648203","8.2431663319057","14.608611111111","257.06227242974","252.44034409607","-4.6219283336676","0.51838448878055","Visible Optic","Visible Naked Eye","Visible","Visible","Visible"
"2011-11-25","1","1433","0.70432467513695","2.7236424028132","1.817612171252","4.5","249.00832370764","248.03905523131","-0.9692684763337","0.02514081011511","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"2011-12-25","2","1433","6.8512752313384","9.5300270919416","8.6569323265885","16.798611111111","246.30444925554","250.29917386525","3.9947246097113","0.57177469761672","Visible Optic","Visible Naked Eye","Visible","Visible","Visible"
"2012-1-23","3","1433","-1.5646050179692","4.3743431028741","4.4279625538392","3.4088888888889","250.21456653818","254.5827083927","4.3681418545186","0.14993540590696","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"2012-2-22","4","1433","1.1867503356564","7.8635393013973","7.5655235815128","12.434722222222","259.49482639662","266.78609231253","7.2912659159059","0.43710274368374","Not Visible","Visible Optic","Not Visible","Not Visible","Visible"
"2012-3-23","5","1433","4.2289617865266","10.225924936346","9.7292802084892","20.178055555556","271.1836405561","279.49858335264","8.3149427965447","0.72225830932692","Visible Optic","Visible Optic","Visible","Visible","Visible"
"2012-4-21","6","1433","-1.679782411441","3.1402536623165","3.2508151047837","3.2708333333333","282.06102308475","285.20047953581","3.1394564510611","0.080834964440213","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"2012-5-21","7","1433","2.8590354787427","4.8401838388474","3.9987270751062","10.689444444444","290.36185579154","291.89744269661","1.5355869050757","0.12203034033706","Not Visible","Visible Optic","Not Visible","Not Visible","Visible"
"2012-6-20","8","1433","7.6833348898098","9.5765792744484","8.6874390481177","19.493333333333","293.51292436685","291.79404531805","-1.7188790488037","0.57594267504789","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"2012-7-18","9","1433","0.98373686658134","5.2372308415661","4.8154272866502","6.2308333333333","290.78009842885","286.32045544","-4.4596429888506","0.17721163849497","Not Visible","Visible Optic","Not Visible","Not Visible","Visible"
"2012-8-18","10","1433","6.6592640735666","11.022845230701","10.312495035882","18.748888888889","282.88312296984","275.78300708805","-7.1001158817921","0.81095203109396","Visible Optic","Visible Naked Eye","Visible","Visible","Visible"
"2012-9-16","11","1433","1.4031688978613","6.3747371330948","5.9397561577445","8.4144444444444","272.31264493926","266.80959985251","-5.5030450867575","0.26943922541845","Not Visible","Visible Optic","Not Visible","Visible","Visible"
"2012-10-16","12","1433","10.30164053592","13.12332670496","12.213460036549","22.491388888889","260.71311879113","255.6696785926","-5.0434401985319","1.1360639775011","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"2012-11-14","1","1434","5.5037054239537","7.3744040852964","6.3625548423906","12.466388888889","251.3633549489","250.79297259191","-0.57038235698866","0.30889889576936","Visible Optic","Visible Optic","Visible","Visible","Visible"
"2012-12-13","2","1434","-0.78955496939279","2.7057954075206","2.487283205152","2.1175","246.51774357885","249.0048915802","2.4871480013448","0.047313458886983","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"2013-1-12","3","1434","5.1769780475179","9.9808953078315","9.3092570279485","15.301666666667","248.14522918404","255.26269208107","7.1174628970262","0.66106354744015","Visible Optic","Visible Optic","Visible","Visible","Visible"
"2013-2-10","4","1434","-2.1842572422193","5.4044963041803","5.5567115294085","3.7213888888889","255.57060780823","260.96259050083","5.3919826925985","0.23603603270849","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"2013-3-12","5","1434","2.9685031509768","8.6353808666372","8.1533081995727","15.036666666667","266.71154400613","273.92680148115","7.2152574750195","0.50739080641626","Not Visible","Visible Optic","Not Visible","Visible","Visible"
"2013-4-11","6","1434","8.2322176097768","12.136924442548","11.402418063971","1.0586111111111","278.41938440465","285.35721404897","6.9378296443158","0.99105102064705","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"2013-5-10","7","1434","2.8130107810523","4.6900976842451","3.8174591662264","10.018611111111","287.7511297956","288.88171538222","1.1305855866199","0.11120305016617","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"2013-6-9","8","1434","7.1967157866508","9.0569594256415","8.1825763108157","18.553888888889","293.03313417275","291.45669791679","-1.5764362559598","0.51109288714927","Visible Optic","Visible Naked Eye","Visible","Visible","Visible"
"2013-7-8","9","1434","-0.18551313549843","4.7598819931847","4.5488368000261","3.3569444444444","292.4942636158","287.99158578139","-4.5026778344136","0.15828171068897","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"2013-8-7","10","1434","3.3079543238287","7.7799496555862","7.2242055702294","12.815277777778","286.32738463511","280.40532344659","-5.9220611885236","0.39856562522147","Not Visible","Visible Optic","Visible","Visible","Visible"
"2013-9-5","11","1434","-3.3587743061324","4.2735869835403","4.6992728820971","-0.98","276.61305338042","272.64710480773","-3.9659485726887","0.16907429602994","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"2013-10-5","12","1434","2.6880208781516","5.4868990221772","4.7377010256326","9.9702777777778","264.98015757555","261.80968321255","-3.1704743629985","0.17133592942812","Not Visible","Visible Optic","Not Visible","Not Visible","Visible"
"2013-11-4","1","1435","10.279787400323","12.107045684202","11.1334420912","21.724722222222","254.28725047542","253.61096040656","-0.67629006886031","0.94465180261244","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"2013-12-3","2","1435","4.1468766524215","6.8642019241513","6.0060071312203","10.3525","247.56427360922","250.92381500736","3.3595413981477","0.27535474585896","Not Visible","Visible Optic","Visible","Visible","Visible"
"2014-1-1","3","1435","-3.0135479470293","4.589753458026","4.9450009878016","-0.27444444444444","246.72027909423","251.16146955755","4.4411904633156","0.18711135083158","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"2014-1-31","4","1435","3.5208435377596","9.2969148694029","8.7512714863425","13.429444444444","252.42499277472","260.02010688585","7.5951141111298","0.58428979242974","Not Visible","Visible Optic","Visible","Visible","Visible"
"2014-3-1","5","1435","-2.1819691893966","4.1142826723986","4.3143791154033","2.9730555555556","262.31513444272","266.41481447546","4.0996800327413","0.14230717235179","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"2014-3-31","6","1435","5.2888042248916","8.7205528333088","7.9521384386679","15.990277777778","274.14147208677","279.22281376856","5.0813416817896","0.48251825603349","Visible Optic","Visible Optic","Not Visible","Visible","Visible"
"2014-4-29","7","1435","0.71357897714324","2.5013473439714","1.55043436977","4.2969444444444","284.51372808998","284.40879357271","-0.10493451727086","0.018281922682156","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"2014-5-29","8","1435","6.6705772895457","8.5563406958621","7.6566205406031","15.803611111111","291.69948394043","290.17467902546","-1.5248049149691","0.44751776280239","Visible Optic","Visible Naked Eye","Not Visible","Visible","Visible"
"2014-6-27","9","1435","-0.22333044366636","4.8843261005387","4.6831039985209","2.4119444444444","293.38810729901","288.74467783551","-4.6434294634975","0.16778724111649","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"2014-7-27","10","1435","3.1076562484709","7.2404344991064","6.677445260718","11.952222222222","289.21484428776","283.82224964903","-5.3925946387232","0.34059787553209","Not Visible","Visible Optic","Not Visible","Visible","Visible"
"2014-8-25","11","1435","-4.2399691820704","4.2260757284852","4.8118021059116","-3.5655555555556","280.68041992514","277.27833992349","-3.4020800016451","0.17738307750426","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"2014-9-24","12","1435","-0.21539087213029","2.4834613856194","2.0533147250534","4.3416666666667","269.37344341219","267.41521782516","-1.9582255870266","0.03217655979007","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"2014-10-24","1","1436","4.6140097276905","6.382242588649","5.4503690089626","12.591111111111","258.00685782576","258.18960991402","0.18275208826441","0.22678112911947","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"2014-11-23","2","1436","10.092874051621","12.351190683996","11.439365271689","22.112222222222","249.36322671921","252.7674762382","3.4042495189906","0.99732783014472","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"2014-12-22","3","1436","2.5827043799401","7.1502428086868","6.5876881827729","9.285","246.26624987805","251.90055214875","5.6343022707011","0.33140580091242","Not Visible","Visible Optic","Not Visible","Visible","Visible"
"2015-1-21","4","1436","8.5712444557722","13.467367608622","12.713682299821","21.830833333333","249.81839694206","258.40300579072","8.5846088486578","1.2307811817121","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"2015-2-19","5","1436","2.6957502432659","7.2592499969686","6.6683154697879","11.236944444444","258.50485947182","264.16443849514","5.6595790233193","0.33937214497534","Not Visible","Visible Optic","Visible","Visible","Visible"
"2015-3-21","6","1436","11.14948465304","14.795382061076","13.936413431486","1.2158333333333","270.09831187441","277.25660629959","7.1582944251795","1.4776216912173","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"2015-4-19","7","1436","7.2253079480859","9.256119377063","8.2910385430544","15.647222222222","281.1197671214","283.07383013954","1.9540630181439","0.52441858223088","Visible Optic","Visible Naked Eye","Visible","Visible","Visible"
"2015-5-18","8","1436","2.7913327288827","5.2793291538546","4.4549675156436","6.2561111111111","289.57139040403","286.98045049644","-2.5909399075834","0.1515947297103","Not Visible","Visible Optic","Not Visible","Visible","Visible"
"2015-6-17","9","1436","9.3645437613416","11.625772111557","10.737968183388","20.426666666667","293.44925481231","290.07264560475","-3.3766092075542","0.87911654090633","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"2015-7-15","10","1436","2.5078520804141","6.4174560608029","5.8458170476102","9.215","291.43383424965","286.63573826246","-4.7980959871895","0.26106228544497","Not Visible","Visible Optic","Not Visible","Visible","Visible"
"2015-8-14","11","1436","6.6695274610456","9.506407812856","8.724605900207","19.769444444444","284.07896015471","279.61728519368","-4.4616749610294","0.58091428737024","Visible Optic","Visible Naked Eye","Visible","Visible","Visible"
"2015-9-12","12","1436","-0.26129386178547","1.9469985583145","1.400185497743","3.9144444444444","273.75699673631","272.47891608498","-1.2780806513277","0.014932000388795","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"2015-10-12","1","1437","3.3773818717167","5.1721691271707","4.2876041445626","10.440277777778","262.10654457386","262.91544639175","0.80890181789107","0.14035760118006","Not Visible","Visible Optic","Not Visible","Visible","Visible"
"2015-11-11","2","1437","6.6613639233147","8.9922495441998","8.1499212461217","16.800555555556","252.09349998792","255.30170691561","3.2082069276894","0.50706900474348","Visible Optic","Visible Naked Eye","Visible","Visible","Visible"
"2015-12-10","3","1437","-1.8975004505811","4.9581082050911","5.0677766107448","0.2975","246.7205584026","251.67681720609","4.9562588034865","0.19656105208548","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"2016-1-9","4","1437","1.7903821441899","6.6278175711185","6.1596369974675","9.5058333333333","247.71453134619","253.28813135176","5.5736000055729","0.28978019866818","Not Visible","Visible Optic","Not Visible","Not Visible","Visible"
"2016-2-8","5","1437","7.6256274053004","11.553385515426","10.764543767215","20.412222222222","255.00722978505","261.68256095026","6.67533116521","0.88325620501111","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"2016-3-8","6","1437","2.803984868207","5.2342387878262","4.3611548719328","8.9997222222222","265.63212393217","268.03909026238","2.4069663302165","0.14509414229954","Not Visible","Visible Optic","Not Visible","Visible","Visible"
"2016-4-7","7","1437","11.9136071613","14.240570767319","13.281715910316","23.273333333333","277.4039143119","281.16040650972","3.7564921978274","1.3425710357634","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"2016-5-6","8","1437","8.1537978664572","10.02026810764","9.0193826074496","15.008888888889","287.01850830956","286.25371137819","-0.76479693136281","0.62047582232901","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"2016-6-4","9","1437","3.5259471689586","6.6070276915463","5.8279102113357","7.4916666666667","292.68239602944","288.81238294636","-3.8700130830789","0.25938436090677","Not Visible","Visible Optic","Not Visible","Visible","Visible"
"2016-7-3","10","1437","-1.9150454622967","4.4784217891027","4.6060274176822","-0.43527777777778","292.88404579472","288.40549090073","-4.4785548939821","0.16237189571565","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"2016-8-2","11","1437","4.9252922126757","7.4447063514275","6.6085656147893","13.915833333333","287.35330861844","284.10768509267","-3.2456235257679","0.33337108872293","Visible Optic","Visible Optic","Not Visible","Not Visible","Visible"
"2016-8-31","12","1437","-1.0823070994909","0.80057553118513","0.49380057192317","1.5794444444444","277.99613035891","277.56964979302","-0.4264805658857","0.001877953811058","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"2016-9-30","1","1438","3.6025739615093","5.484021285403","4.6087872314229","10.363333333333","266.43258430326","267.6838388199","1.2512545166359","0.16220146210775","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"2016-10-30","2","1438","6.6637088014772","8.9160754346529","8.0847390257973","16.911111111111","255.4708841657","258.50318320379","3.0322990380922","0.49906326380204","Visible Optic","Visible Naked Eye","Visible","Visible","Visible"
"2016-11-28","3","1438","-2.3248697696864","5.0373382700534","5.21817326752","-1.6075","248.13728011635","253.13977789077","5.0024977744251","0.20850378447407","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"2016-12-28","4","1438","-0.709613905316","4.5624922434535","4.4438901441189","4.0555555555556","246.51918110083","250.96175340081","4.4425722999797","0.15104217393002","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"2017-1-27","5","1438","2.5517709314946","5.6916651866963","5.0160940140371","10.953888888889","251.67291475402","255.37555788485","3.702643130834","0.1920965957543","Not Visible","Visible Optic","Not Visible","Not Visible","Visible"
"2017-2-27","6","1438","8.1707996840698","10.696775879419","9.8080167601862","20.005277777778","261.65518053781","265.55611538317","3.9009348453621","0.73361965902482","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"2017-3-28","7","1438","3.6078265107866","5.4714083351892","4.4883789113566","7.8036111111111","273.07257594462","272.42265761522","-0.64991832939455","0.15378651042533","Not Visible","Visible Optic","Not Visible","Visible","Visible"
"2017-4-27","8","1438","12.123902058988","14.004789360434","13.017413837804","22.275833333333","283.96703956992","285.22648619073","1.2594466208101","1.289923391","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"2017-5-26","9","1438","7.9911664557443","10.033107020975","9.0455711722213","14.731388888889","291.25225947971","289.25863042253","-1.9936290571783","0.62406494695762","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"2017-6-24","10","1438","3.263371102383","6.0672729858269","5.2426426256345","8.0305555555556","293.47533194425","290.20241748491","-3.2729144593413","0.20983241715566","Not Visible","Visible Optic","Not Visible","Not Visible","Visible"
"2017-7-24","11","1438","12.158659394152","14.134257512344","13.176886935282","0.88333333333333","289.81987049657","287.60433570079","-2.2155347957837","1.3216094369119","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"2017-8-22","12","1438","6.9917477260644","8.8257533407995","7.8648945607433","16.148333333333","281.62021713943","280.82776050094","-0.7924566384844","0.47197853764164","Visible Optic","Visible Naked Eye","Not Visible","Visible","Visible"
"2017-9-20","1","1439","1.5874042216152","4.0352523612648","3.2833229964423","5.0833333333333","270.83637909339","273.054789007","2.2184099136101","0.082346918611176","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"2017-10-20","2","1439","6.5781874051728","8.825956091791","7.9688163085643","15.3325","259.33264166209","262.2661657774","2.9335241153154","0.48480612252849","Visible Optic","Visible Naked Eye","Not Visible","Visible","Visible"
"2017-11-18","3","1439","-1.7309462647336","4.9841297435247","5.0628514211655","-1.0819444444444","250.42269783436","255.40663699283","4.9839391584712","0.19626031897112","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"2017-12-18","4","1439","-0.21451114896995","4.2400494329386","4.0073458430055","4.3447222222222","246.30662145841","250.26608915507","3.9594676966666","0.12282587580953","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"2018-1-17","5","1439","1.6095438231456","4.1592541802174","3.4767956607857","8.7608333333333","249.02643806526","251.50067090096","2.4742328356989","0.092258267635814","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"2018-2-16","6","1439","4.8899517223695","6.8005475565762","5.9107069698208","13.949722222222","257.53702806667","259.01533909066","1.4783110239952","0.26674014478538","Not Visible","Visible Optic","Not Visible","Visible","Visible"
"2018-3-17","7","1439","-1.0485216942201","3.5999222863551","3.5337986541915","-2.3436111111111","268.61272990646","265.08501333457","-3.5277165718916","0.095740788556714","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"2018-4-16","8","1439","4.6003187220745","6.7598431845248","5.8544254506874","8.6608333333333","280.15649165288","277.97502492396","-2.1814667289257","0.26176657256977","Not Visible","Visible Optic","Not Visible","Visible","Visible"
"2018-5-15","9","1439","-0.75143126063621","4.9162509783183","4.7989661539213","-1.3152777777778","288.94500169923","284.14627437139","-4.7987273278379","0.17627745385225","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"2018-6-14","10","1439","7.1968417252215","9.1402646904211","8.1482246758327","14.786388888889","293.34333054564","291.95788304733","-1.3854474983116","0.50648956161509","Visible Optic","Visible Naked Eye","Visible","Visible","Visible"
"2018-7-13","11","1439","2.7544180323484","4.7303300975178","3.7456844739858","7.8141666666667","291.86020803587","290.78357728558","-1.0766307502827","0.10700029717472","Not Visible","Visible Optic","Not Visible","Not Visible","Visible"
"2018-8-12","12","1439","12.870441248009","14.69297835539","13.708213057926","0.69833333333333","284.92218803118","284.56926362919","-0.3529244019897","1.4297691864487","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"2018-9-10","1","1440","8.3859155259247","10.290657680066","9.3141891282949","16.585277777778","274.80439476482","276.135454517","1.3310597521824","0.66166892427442","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"2018-10-9","2","1440","3.0449773161105","6.1279212909899","5.3891659802843","6.7588888888889","263.52398701837","267.267334312","3.7433472936328","0.22187891631689","Not Visible","Visible Optic","Not Visible","Not Visible","Visible"
"2018-11-8","3","1440","8.26773406666","10.471111501565","9.5805126763301","18.536388888889","253.14995769192","256.15235857952","3.0024008876011","0.70023323137495","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"2018-12-7","4","1440","-0.20995980721425","3.7316563049491","3.4518828271891","3.4169444444444","247.08668015842","250.4819726299","3.3952924714798","0.091136318624291","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"2019-1-6","5","1440","2.323446000185","4.3961084780957","3.5791732331706","9.5233333333333","247.21139149234","248.8985888082","1.6871973158634","0.097752635059112","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"2019-2-5","6","1440","4.949639529502","6.6995897484432","5.810123757624","14.008611111111","253.83443083066","254.39641016925","0.56197933859264","0.25779026568103","Visible Optic","Visible Optic","Visible","Visible","Visible"
"2019-3-6","7","1440","-1.872443511083","4.4388605910224","4.556700625252","-5.1311111111111","264.168098459","259.73016803249","-4.4379304265158","0.15917936931377","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"2019-4-5","8","1440","1.4707052645801","5.0448741890176","4.5168578861361","1.8555555555556","275.99201171571","272.10664608246","-3.8853656332512","0.15610942770809","Not Visible","Visible Optic","Not Visible","Not Visible","Visible"
"2019-5-5","9","1440","5.3940585169812","7.3312600959377","6.4167790622342","11.752777777778","286.25295079695","284.70336086689","-1.549589930061","0.31440547942621","Visible Optic","Visible Optic","Not Visible","Visible","Visible"
"2019-6-3","10","1440","-0.81435755745814","2.9998795557377","2.8342630182499","0.44805555555556","292.36977529252","289.53528250434","-2.8344927881782","0.061526625735869","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"2019-7-3","11","1440","6.7623768466213","8.6039534512384","7.6170365368694","15.305555555556","293.0344824985","293.60569824877","0.57121575026929","0.44265750972652","Visible Optic","Visible Naked Eye","Visible","Visible","Visible"
"2019-8-1","12","1440","2.7869355035812","4.914222965541","3.9753108067663","7.4572222222222","288.06174558195","289.70450950889","1.6427639269311","0.12058382360685","Not Visible","Visible Optic","Not Visible","Visible","Visible"
"2019-8-31","1","1441","13.198321352907","15.049107221382","14.058943267476","0.016388888888887","278.62564998463","279.50912730942","0.88347732478633","1.5035280233821","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"2019-9-29","2","1441","8.7121155481781","10.767763561174","9.7882713358755","16.119722222222","267.49966856374","269.67421639323","2.1745478294926","0.73059208040447","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"2019-10-28","3","1441","2.9668794598566","5.9539304775874","5.1830288467258","6.8986111111111","256.70656579482","260.23236976123","3.5258039664115","0.20518240720997","Not Visible","Visible Optic","Not Visible","Not Visible","Visible"
"2019-11-27","4","1441","8.7966532189068","10.707213687252","9.7615610146036","19.5825","248.61623871263","250.21954028199","1.6033015693573","0.72673330221408","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"2019-12-26","5","1441","1.0385679872879","2.8807858514997","1.964855078579","5.6944444444444","246.33619025228","246.93351469704","0.59732444475924","0.029379481929959","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"2020-1-25","6","1441","5.2097147751695","6.9640963574025","6.0510324475778","13.3675","250.70988831151","250.39813414779","-0.31175416372236","0.27959540394649","Visible Optic","Visible Optic","Not Visible","Visible","Visible"
"2020-2-23","7","1441","-1.5645225243624","4.6611479722972","4.7150491241167","-4.5275","259.88344541705","255.22438911593","-4.6590563011256","0.1703868172115","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"2020-3-24","8","1441","1.3023658436713","5.018835562224","4.5353143381375","1.3180555555556","271.60344048909","267.6021745348","-4.0012659542871","0.15743178664149","Not Visible","Visible Optic","Not Visible","Not Visible","Visible"
"2020-4-23","9","1441","3.4204288480334","5.5100418964464","4.6790428070442","8.1347222222222","282.75427450785","280.80416847746","-1.9501060303927","0.16727838640023","Not Visible","Visible Optic","Not Visible","Visible","Visible"
"2020-5-23","10","1441","6.3716161617349","8.176210456854","7.2675966908449","16.825","290.7631279098","291.71731588946","0.95418797965272","0.40317420779003","Visible Optic","Visible Naked Eye","Not Visible","Visible","Visible"
"2020-6-21","11","1441","0.093567927028597","1.9439667950679","1.07162276391","3.8419444444444","293.5132230672","294.05109718405","0.53787411685056","0.0087058096454262","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"2020-7-21","12","1441","7.5806714533365","9.7207514759552","8.7941402502247","17.087777777778","290.38377735736","292.94827807302","2.5645007156601","0.58998545120188","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"2020-8-19","1","1442","3.5716717706967","6.4004377591043","5.5887137306333","7.9608333333333","282.53556751751","285.97686744085","3.4412999233389","0.23851860085157","Not Visible","Visible Optic","Not Visible","Visible","Visible"
"2020-9-17","2","1442","-0.66529832893334","5.0086479522311","4.8694841606121","-0.41472222222222","271.90219330527","276.76919666606","4.8670033607888","0.18143965428983","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"2020-10-17","3","1442","7.7592929212852","9.7175661798562","8.7192923512222","15.015555555556","260.32553327191","261.81066448816","1.4851312162435","0.57991646684321","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"2020-11-15","4","1442","1.5981832713782","3.8356095911611","2.9560020642009","5.485","251.09342857685","252.7746142725","1.6811856956512","0.06665617562242","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"2020-12-15","5","1442","8.7067737914243","10.527550578238","9.5465572536299","18.551666666667","246.40373954322","246.05071958989","-0.35301995333353","0.69503969858024","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"2021-1-13","6","1442","2.2274132317693","4.5060016741565","3.6635718398563","6.0302777777778","248.32377913971","246.30998762675","-2.0137915129582","0.10249661520932","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"2021-2-12","7","1442","7.5873995822999","9.3814405142542","8.453982094535","15.955833333333","256.25398349497","255.50257651036","-0.75140698461399","0.54549960610682","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"2021-3-13","8","1442","0.95866790125026","4.9473821379862","4.5103735036353","0.52611111111111","267.13078400703","262.99149227597","-4.1392917310575","0.15571933368842","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"2021-4-12","9","1442","3.2788863581796","5.2050807470185","4.345402345368","8.1255555555556","278.81025919931","277.4051998852","-1.4050593141046","0.14425091074947","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"2021-5-12","10","1442","5.1521674788561","7.0671301530921","6.2012836976294","15.490555555556","288.28180000501","289.90545068553","1.6236506805197","0.29361615851918","Visible Optic","Visible Optic","Visible","Visible","Visible"
"2021-6-10","11","1442","-2.0684653411517","0.83031443092359","1.4498754486302","-0.38083333333333","293.11750815378","293.87704614697","0.75953799318972","0.016184809436498","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
